41241, 28.890640, 28.569999, 28.870000, 28.654785, 28.873085, 28.876684
41580, 28.890640, 28.569999, 28.879999, 28.671607, 28.873085, 28.881267
41919, 28.901367, 28.569999, 28.870000, 28.662395, 28.873085, 28.879802
42258, 28.890640, 28.569999, 28.879999, 28.648376, 28.864727, 28.876293
42596, 28.879913, 28.559999, 28.870000, 28.671207, 28.864727, 28.872797
42935, 28.879913, 28.569999, 28.870000, 28.645973, 28.864727, 28.871646
43274, 28.869194, 28.569999, 28.870000, 28.663997, 28.864727, 28.872083
43612, 28.879913, 28.569999, 28.870000, 28.665599, 28.864727, 28.874340
43951, 28.879913, 28.559999, 28.870000, 28.661994, 28.864727, 28.871524
44290, 28.890640, 28.569999, 28.870000, 28.657588, 28.864727, 28.875276
44629, 28.879913, 28.569999, 28.870000, 28.662796, 28.873085, 28.875761
44967, 28.890640, 28.569999, 28.870000, 28.665199, 28.873085, 28.878129
45306, 28.890640, 28.569999, 28.879999, 28.644371, 28.873085, 28.877532
45645, 28.890640, 28.590000, 28.879999, 28.648376, 28.873085, 28.882734
45983, 28.901367, 28.569999, 28.879999, 28.661994, 28.873085, 28.882005
46322, 28.890640, 28.569999, 28.879999, 28.679218, 28.873085, 28.882329
46661, 28.890640, 28.590000, 28.879999, 28.679618, 28.873085, 28.887042
47000, 28.901367, 28.569999, 28.879999, 28.657188, 28.864727, 28.879568
47338, 28.890640, 28.569999, 28.879999, 28.638362, 28.873085, 28.876712
47677, 28.890640, 28.569999, 28.879999, 28.654384, 28.873085, 28.878902
48016, 28.901367, 28.569999, 28.879999, 28.676815, 28.873085, 28.884029
48354, 28.901367, 28.569999, 28.879999, 28.635158, 28.873085, 28.878326
48693, 28.901367, 28.569999, 28.870000, 28.634757, 28.881484, 28.877798
49032, 28.912094, 28.559999, 28.870000, 28.643169, 28.881484, 28.878662
49370, 28.901367, 28.569999, 28.879999, 28.653583, 28.881484, 28.882638
49709, 28.901367, 28.569999, 28.870000, 28.651981, 28.881484, 28.880180
50048, 28.901367, 28.569999, 28.870000, 28.674411, 28.881484, 28.883249
50387, 28.901367, 28.569999, 28.879999, 28.662796, 28.889883, 28.885721
50725, 28.901367, 28.569999, 28.879999, 28.665599, 28.881484, 28.884313
51064, 28.912094, 28.569999, 28.879999, 28.641567, 28.889883, 28.884845
51403, 28.912094, 28.559999, 28.879999, 28.688430, 28.881484, 28.887157
51741, 28.912094, 28.559999, 28.879999, 28.655185, 28.881484, 28.882596
52080, 28.912094, 28.569999, 28.870000, 28.646774, 28.881484, 28.881502
52419, 28.901367, 28.559999, 28.870000, 28.656387, 28.881484, 28.878450
52758, 28.890640, 28.569999, 28.870000, 28.665199, 28.881484, 28.879940
53096, 28.912094, 28.559999, 28.870000, 28.649177, 28.881484, 28.879493
53435, 28.922813, 28.540000, 28.870000, 28.639163, 28.881484, 28.875495
53774, 28.901367, 28.559999, 28.870000, 28.654384, 28.881484, 28.878154
54112, 28.912094, 28.569999, 28.870000, 28.670806, 28.881484, 28.884788
54451, 28.901367, 28.559999, 28.870000, 28.633556, 28.881484, 28.875328
54790, 28.901367, 28.559999, 28.870000, 28.642368, 28.873085, 28.874704
55129, 28.890640, 28.559999, 28.870000, 28.643569, 28.873085, 28.872825
55467, 28.890640, 28.559999, 28.870000, 28.659591, 28.873085, 28.875019
55806, 28.922813, 28.559999, 28.870000, 28.630352, 28.873085, 28.877126
56145, 28.912094, 28.559999, 28.870000, 28.629550, 28.873085, 28.874988
56483, 28.890640, 28.559999, 28.870000, 28.643970, 28.873085, 28.872882
56822, 28.901367, 28.559999, 28.850000, 28.626346, 28.873085, 28.867986
57161, 28.901367, 28.559999, 28.870000, 28.652782, 28.873085, 28.876108
57500, 28.901367, 28.559999, 28.870000, 28.639965, 28.873085, 28.874374
57838, 28.901367, 28.559999, 28.870000, 28.624744, 28.873085, 28.872280
58177, 28.912094, 28.559999, 28.850000, 28.620738, 28.881484, 28.871053
58516, 28.912094, 28.559999, 28.870000, 28.626346, 28.881484, 28.876327
58854, 28.901367, 28.559999, 28.870000, 28.635559, 28.881484, 28.875572
59193, 28.901367, 28.559999, 28.870000, 28.625545, 28.881484, 28.874195
59532, 28.901367, 28.559999, 28.870000, 28.640766, 28.881484, 28.876279
59870, 28.890640, 28.540000, 28.870000, 28.659992, 28.889883, 28.874031
60209, 28.901367, 28.559999, 28.870000, 28.656787, 28.881484, 28.878480
60548, 28.912094, 28.559999, 28.879999, 28.631153, 28.889883, 28.881065
60887, 28.912094, 28.559999, 28.879999, 28.654384, 28.889883, 28.884269
61225, 28.912094, 28.569999, 28.870000, 28.622741, 28.881484, 28.878206
61564, 28.912094, 28.559999, 28.870000, 28.621540, 28.881484, 28.875692
61903, 28.901367, 28.559999, 28.870000, 28.640766, 28.881484, 28.876283
62241, 28.901367, 28.540000, 28.870000, 28.624744, 28.881484, 28.869430
62580, 28.901367, 28.559999, 28.870000, 28.638763, 28.881484, 28.875988
62919, 28.912094, 28.559999, 28.870000, 28.645172, 28.881484, 28.878931
63258, 28.901367, 28.559999, 28.870000, 28.630752, 28.889883, 28.876722
63596, 28.912094, 28.559999, 28.870000, 28.615131, 28.881484, 28.874807
63935, 28.901367, 28.540000, 28.870000, 28.603515, 28.881484, 28.866508
64274, 28.901367, 28.559999, 28.850000, 28.628749, 28.881484, 28.870096
64612, 28.912094, 28.559999, 28.870000, 28.611526, 28.881484, 28.874288
64951, 28.901367, 28.559999, 28.870000, 28.653583, 28.881484, 28.878040
65290, 28.922813, 28.540000, 28.850000, 28.630352, 28.881484, 28.869775
65629, 28.901367, 28.540000, 28.870000, 28.620338, 28.881484, 28.868801
65967, 28.901367, 28.540000, 28.850000, 28.642368, 28.873085, 28.865514
66306, 28.901367, 28.540000, 28.850000, 28.618335, 28.873085, 28.862205
66645, 28.901367, 28.540000, 28.850000, 28.621139, 28.873085, 28.862575
66983, 28.901367, 28.540000, 28.850000, 28.637161, 28.881484, 28.866579
67322, 28.901367, 28.540000, 28.850000, 28.628749, 28.881484, 28.865440
67661, 28.901367, 28.520000, 28.850000, 28.604316, 28.881484, 28.857419
68000, 28.901367, 28.540000, 28.850000, 28.606319, 28.881484, 28.862325
68338, 28.912094, 28.540000, 28.850000, 28.631153, 28.881484, 28.867792
68677, 28.901367, 28.540000, 28.850000, 28.610725, 28.889883, 28.864767
69016, 28.901367, 28.540000, 28.850000, 28.623142, 28.889883, 28.866462
69354, 28.901367, 28.540000, 28.829999, 28.619937, 28.889883, 28.861522
69693, 28.901367, 28.540000, 28.850000, 28.598709, 28.889883, 28.863098
70032, 28.890640, 28.540000, 28.850000, 28.622741, 28.881484, 28.862558
70370, 28.912094, 28.520000, 28.850000, 28.613929, 28.881484, 28.860771
70709, 28.901367, 28.540000, 28.829999, 28.643169, 28.881484, 28.862892
71048, 28.879913, 28.540000, 28.829999, 28.613929, 28.873085, 28.853004
71387, 28.890640, 28.520000, 28.850000, 28.614330, 28.873085, 28.854911
71725, 28.901367, 28.540000, 28.850000, 28.610324, 28.873085, 28.861064
72064, 28.879913, 28.540000, 28.850000, 28.642768, 28.873085, 28.861467
72403, 28.879913, 28.540000, 28.829999, 28.592300, 28.873085, 28.850027
72741, 28.890640, 28.520000, 28.829999, 28.634357, 28.873085, 28.853143
73080, 28.890640, 28.540000, 28.829999, 28.608722, 28.873085, 28.854293
73419, 28.858467, 28.520000, 28.850000, 28.611125, 28.864727, 28.846569
73758, 28.869194, 28.520000, 28.829999, 28.616333, 28.864727, 28.844791
74096, 28.879913, 28.520000, 28.850000, 28.593101, 28.864727, 28.848138
74435, 28.879913, 28.520000, 28.850000, 28.609523, 28.864727, 28.850404
74774, 28.879913, 28.540000, 28.829999, 28.628349, 28.864727, 28.853147
75112, 28.879913, 28.540000, 28.850000, 28.649177, 28.873085, 28.862318
75451, 28.879913, 28.540000, 28.870000, 28.621940, 28.873085, 28.863115
75790, 28.879913, 28.520000, 28.850000, 28.600311, 28.864727, 28.849191
76129, 28.869194, 28.540000, 28.850000, 28.633155, 28.864727, 28.856271
76467, 28.858467, 28.540000, 28.850000, 28.603916, 28.864727, 28.850246
76806, 28.869194, 28.520000, 28.850000, 28.619937, 28.856328, 28.848007
77145, 28.858467, 28.540000, 28.850000, 28.619136, 28.856328, 28.850507
77483, 28.858467, 28.540000, 28.850000, 28.616333, 28.856328, 28.850130
77822, 28.869194, 28.520000, 28.850000, 28.581485, 28.864727, 28.844526
78161, 28.869194, 28.559999, 28.850000, 28.612327, 28.864727, 28.858055
78500, 28.869194, 28.520000, 28.850000, 28.608322, 28.864727, 28.848237
78838, 28.879913, 28.540000, 28.850000, 28.583087, 28.864727, 28.851430
79177, 28.869194, 28.540000, 28.850000, 28.611526, 28.864727, 28.853309
79516, 28.879913, 28.520000, 28.850000, 28.634357, 28.864727, 28.853830
79854, 28.879913, 28.520000, 28.850000, 28.607120, 28.864727, 28.850095
80193, 28.879913, 28.520000, 28.870000, 28.614730, 28.864727, 28.855632
80532, 28.869194, 28.520000, 28.850000, 28.604717, 28.864727, 28.847732
80870, 28.869194, 28.520000, 28.850000, 28.588294, 28.864727, 28.845449
81209, 28.869194, 28.520000, 28.850000, 28.629951, 28.864727, 28.851163
81548, 28.879913, 28.540000, 28.850000, 28.593502, 28.873085, 28.854665
81887, 28.869194, 28.520000, 28.850000, 28.605918, 28.873085, 28.849687
82225, 28.858467, 28.520000, 28.850000, 28.626346, 28.873085, 28.850439
82564, 28.869194, 28.540000, 28.850000, 28.601913, 28.873085, 28.853778
82903, 28.869194, 28.540000, 28.850000, 28.609123, 28.864727, 28.852989
83241, 28.869194, 28.540000, 28.850000, 28.575477, 28.864727, 28.848365
83580, 28.869194, 28.520000, 28.850000, 28.593902, 28.864727, 28.846221
83919, 28.858467, 28.540000, 28.850000, 28.616733, 28.864727, 28.851970
84258, 28.858467, 28.540000, 28.850000, 28.616333, 28.864727, 28.851936
84596, 28.858467, 28.540000, 28.850000, 28.607921, 28.864727, 28.850778
84935, 28.879913, 28.540000, 28.850000, 28.604316, 28.864727, 28.854356
85274, 28.858467, 28.540000, 28.850000, 28.609924, 28.864727, 28.851062
85612, 28.869194, 28.540000, 28.850000, 28.605918, 28.864727, 28.852540
85951, 28.858467, 28.540000, 28.850000, 28.599109, 28.873085, 28.851366
86290, 28.869194, 28.540000, 28.850000, 28.608722, 28.873085, 28.854717
86629, 28.869194, 28.520000, 28.870000, 28.580684, 28.864727, 28.848937
86967, 28.869194, 28.540000, 28.850000, 28.607921, 28.864727, 28.852807
87306, 28.879913, 28.540000, 28.850000, 28.606319, 28.864727, 28.854637
87645, 28.869194, 28.540000, 28.850000, 28.625946, 28.864727, 28.855304
87983, 28.879913, 28.540000, 28.850000, 28.640365, 28.864727, 28.859325
88322, 28.879913, 28.540000, 28.870000, 28.642368, 28.873085, 28.865909
88661, 28.879913, 28.540000, 28.850000, 28.633956, 28.864727, 28.858480
89000, 28.879913, 28.540000, 28.850000, 28.607120, 28.873085, 28.856561
89338, 28.879913, 28.540000, 28.850000, 28.620338, 28.864727, 28.856578
89677, 28.879913, 28.540000, 28.850000, 28.599510, 28.864727, 28.853717
90016, 28.879913, 28.559999, 28.850000, 28.597106, 28.873085, 28.859823
90354, 28.879913, 28.540000, 28.850000, 28.617134, 28.873085, 28.857940
90693, 28.879913, 28.520000, 28.850000, 28.606719, 28.864727, 28.850053
91032, 28.879913, 28.540000, 28.850000, 28.603115, 28.873085, 28.855979
91370, 28.869194, 28.540000, 28.850000, 28.629150, 28.864727, 28.855747
91709, 28.869194, 28.520000, 28.870000, 28.638763, 28.864727, 28.856918
92048, 28.869194, 28.520000, 28.850000, 28.611526, 28.856328, 28.846874
92387, 28.879913, 28.520000, 28.850000, 28.593502, 28.856328, 28.846401
92725, 28.869194, 28.520000, 28.850000, 28.581886, 28.856328, 28.842767
93064, 28.879913, 28.520000, 28.829999, 28.629550, 28.856328, 28.846830
93403, 28.869194, 28.520000, 28.829999, 28.635959, 28.847929, 28.843887
93741, 28.879913, 28.540000, 28.850000, 28.604717, 28.847929, 28.850788
94080, 28.869194, 28.520000, 28.850000, 28.607120, 28.856328, 28.846250
94419, 28.879913, 28.540000, 28.850000, 28.625545, 28.856328, 28.855455
94758, 28.890640, 28.520000, 28.829999, 28.595905, 28.856328, 28.844293
95096, 28.879913, 28.520000, 28.850000, 28.627548, 28.856328, 28.851066
95435, 28.879913, 28.520000, 28.829999, 28.605518, 28.856328, 28.843557
95774, 28.869194, 28.540000, 28.829999, 28.581886, 28.856328, 28.842905
96112, 28.869194, 28.540000, 28.829999, 28.592700, 28.864727, 28.846187
96451, 28.879913, 28.520000, 28.829999, 28.609924, 28.864727, 28.845947
96790, 28.869194, 28.510000, 28.850000, 28.627948, 28.864727, 28.848560
97129, 28.879913, 28.520000, 28.850000, 28.599109, 28.864727, 28.848976
97467, 28.879913, 28.540000, 28.829999, 28.604316, 28.864727, 28.849842
97806, 28.869194, 28.510000, 28.850000, 28.591098, 28.864727, 28.843513
98145, 28.869194, 28.540000, 28.850000, 28.601112, 28.864727, 28.851854
98483, 28.858467, 28.520000, 28.850000, 28.649978, 28.864727, 28.851898
98822, 28.869194, 28.520000, 28.850000, 28.636760, 28.864727, 28.852125
99161, 28.858467, 28.520000, 28.850000, 28.612327, 28.864727, 28.846727
99500, 28.847740, 28.520000, 28.829999, 28.605518, 28.856328, 28.837429
99838, 28.847740, 28.520000, 28.850000, 28.634757, 28.856328, 28.845920
100177, 28.847740, 28.520000, 28.850000, 28.615131, 28.856328, 28.843252
100516, 28.869194, 28.540000, 28.850000, 28.615932, 28.864727, 28.853885
100854, 28.837013, 28.510000, 28.870000, 28.637561, 28.864727, 28.848302
101193, 28.837013, 28.510000, 28.850000, 28.631954, 28.864727, 28.843002
101532, 28.847740, 28.520000, 28.850000, 28.609523, 28.864727, 28.844272
101870, 28.858467, 28.520000, 28.850000, 28.633155, 28.864727, 28.849559
102209, 28.858467, 28.540000, 28.850000, 28.617935, 28.864727, 28.852148
102548, 28.858467, 28.510000, 28.850000, 28.602313, 28.864727, 28.843025
102887, 28.858467, 28.520000, 28.829999, 28.619537, 28.864727, 28.843179
103225, 28.869194, 28.510000, 28.850000, 28.623943, 28.864727, 28.848001
103564, 28.869194, 28.520000, 28.850000, 28.624343, 28.864727, 28.850404
103903, 28.879913, 28.520000, 28.850000, 28.624744, 28.864727, 28.852502
104241, 28.869194, 28.540000, 28.850000, 28.605918, 28.864727, 28.852542
104580, 28.858467, 28.520000, 28.850000, 28.616333, 28.864727, 28.847280
104919, 28.858467, 28.520000, 28.870000, 28.646774, 28.864727, 28.855949
105258, 28.869194, 28.520000, 28.850000, 28.655986, 28.864727, 28.854778
105596, 28.858467, 28.540000, 28.850000, 28.614330, 28.864727, 28.851667
105935, 28.879913, 28.520000, 28.829999, 28.633956, 28.864727, 28.849264
106274, 28.879913, 28.520000, 28.850000, 28.618335, 28.864727, 28.851619
106612, 28.869194, 28.520000, 28.850000, 28.621139, 28.864727, 28.849975
106951, 28.879913, 28.520000, 28.829999, 28.652381, 28.864727, 28.851787
107290, 28.879913, 28.520000, 28.829999, 28.631553, 28.873085, 28.850727
107629, 28.879913, 28.540000, 28.850000, 28.654384, 28.873085, 28.863025
107967, 28.879913, 28.520000, 28.850000, 28.632354, 28.864727, 28.853590
108306, 28.879913, 28.520000, 28.850000, 28.623542, 28.864727, 28.852352
108645, 28.858467, 28.520000, 28.850000, 28.608722, 28.864727, 28.846233
108983, 28.869194, 28.520000, 28.870000, 28.616733, 28.873085, 28.855649
109322, 28.869194, 28.540000, 28.850000, 28.650379, 28.864727, 28.858661
109661, 28.858467, 28.520000, 28.850000, 28.599109, 28.864727, 28.844938
110000, 28.858467, 28.540000, 28.850000, 28.608722, 28.864727, 28.850864
110338, 28.869194, 28.520000, 28.829999, 28.613529, 28.864727, 28.844419
110677, 28.858467, 28.520000, 28.850000, 28.583488, 28.864727, 28.842741
111016, 28.869194, 28.520000, 28.850000, 28.617935, 28.864727, 28.849504
111354, 28.858467, 28.520000, 28.850000, 28.616733, 28.864727, 28.847324
111693, 28.847740, 28.540000, 28.850000, 28.638763, 28.864727, 28.852962
112032, 28.869194, 28.520000, 28.850000, 28.609924, 28.864727, 28.848440
112370, 28.858467, 28.520000, 28.850000, 28.621139, 28.864727, 28.847925
112709, 28.847740, 28.540000, 28.850000, 28.639163, 28.864727, 28.853017
113048, 28.879913, 28.520000, 28.850000, 28.618335, 28.864727, 28.851633
113387, 28.869194, 28.520000, 28.829999, 28.624343, 28.864727, 28.845907
113725, 28.869194, 28.520000, 28.850000, 28.608722, 28.864727, 28.848251
114064, 28.869194, 28.520000, 28.870000, 28.623142, 28.864727, 28.854743
114403, 28.858467, 28.540000, 28.870000, 28.640766, 28.873085, 28.861600
114741, 28.858467, 28.540000, 28.870000, 28.630752, 28.873085, 28.860248
115080, 28.869194, 28.520000, 28.870000, 28.637161, 28.873085, 28.858507
115419, 28.858467, 28.520000, 28.879999, 28.644371, 28.873085, 28.859704
115758, 28.879913, 28.520000, 28.870000, 28.640365, 28.873085, 28.860982
116096, 28.879913, 28.559999, 28.870000, 28.627948, 28.873085, 28.868595
116435, 28.890640, 28.520000, 28.870000, 28.638763, 28.881484, 28.864633
116774, 28.869194, 28.540000, 28.870000, 28.630352, 28.873085, 28.862243
117112, 28.869194, 28.540000, 28.879999, 28.663997, 28.881484, 28.870908
117451, 28.869194, 28.540000, 28.870000, 28.616733, 28.881484, 28.862195
117790, 28.879913, 28.520000, 28.870000, 28.647174, 28.873085, 28.861927
118129, 28.869194, 28.540000, 28.870000, 28.623142, 28.873085, 28.861244
118467, 28.879913, 28.540000, 28.850000, 28.646373, 28.873085, 28.861961
118806, 28.890640, 28.540000, 28.870000, 28.607921, 28.881484, 28.865032
119145, 28.869194, 28.540000, 28.870000, 28.615531, 28.881484, 28.862009
119483, 28.879913, 28.540000, 28.850000, 28.641166, 28.881484, 28.863050
119822, 28.890640, 28.540000, 28.870000, 28.639965, 28.881484, 28.869432
120161, 28.890640, 28.540000, 28.850000, 28.642768, 28.881484, 28.865337
120500, 28.890640, 28.540000, 28.870000, 28.649578, 28.881484, 28.870761
120838, 28.901367, 28.540000, 28.870000, 28.613128, 28.881484, 28.867815
121177, 28.890640, 28.540000, 28.870000, 28.638763, 28.881484, 28.869285
121516, 28.890640, 28.520000, 28.850000, 28.632755, 28.873085, 28.857501
121854, 28.879913, 28.520000, 28.870000, 28.652381, 28.873085, 28.862625
